<mfield>
       <description name="hps_pair_spectrometer" factory="ASCII" comment="CLAS pair spectrometer"/>
       <symmetry type="dipole-y" format="map" integration="RungeKutta" minStep="1*mm"/>
       <map>
               <coordinate> 
                       <first  name="longitudinal"  npoints="601"  min="-150" max="150" units="cm"/>
                       <second name="transverse"    npoints="51"   min="-25"  max="25"  units="cm"/>
               </coordinate>
               <field unit="gauss"/>
               <interpolation type="none"/>
			   <shift x="12.1" units="cm"/>
			   <shift z="45.72" units="cm"/>

       </map>
</mfield>

-142	2	-22.7279492
-142	3	-22.7106815
-142	4	-22.6859785
-142	5	-22.6544867
-142	6	-22.6160027
-142	7	-22.5705631
-142	8	-22.5185278
-142	9	-22.4592739
-142	10	-22.3939107
-142	11	-22.3214280
-142	12	-22.2427192
-142	13	-22.1574484
-142	14	-22.0656636
-142	15	-21.9679242
-142	16	-21.8636134
-142	17	-21.7538396
-142	18	-21.6377092
-142	19	-21.5161691
-142	20	-21.3888548
-142	21	-21.2559435
-142	22	-21.1179480
-142	23	-20.9744219
-142	24	-20.8271164
-142	25	-20.6748632
-141.5	-25	-21.0076026
-141.5	-24	-21.1638554
-141.5	-23	-21.3150194
-141.5	-22	-21.4622887
-141.5	-21	-21.6039258
-141.5	-20	-21.7403108
-141.5	-19	-21.8710446
-141.5	-18	-21.9957513
-141.5	-17	-22.1150054
-141.5	-16	-22.2275935
-141.5	-15	-22.3346874
-141.5	-14	-22.4350361
-141.5	-13	-22.5291693
-141.5	-12	-22.6168083
-141.5	-11	-22.6975897
-141.5	-10	-22.7719356
-141.5	-9	-22.8390626
-141.5	-8	-22.8998801
-141.5	-7	-22.9532842
-141.5	-6	-22.9999428
-141.5	-5	-23.0394415
-141.5	-4	-23.0717336
-141.5	-3	-23.0971499
-141.5	-2	-23.1148632
-141.5	-1	-23.1257371
-141.5	0	-23.1293231
-141.5	1	-23.1257371
-141.5	2	-23.1148632
-141.5	3	-23.0971499
-141.5	4	-23.0717336
-141.5	5	-23.0394415
-141.5	6	-22.9999428
-141.5	7	-22.9532842
-141.5	8	-22.8998801
-141.5	9	-22.8390626
-141.5	10	-22.7719356
-141.5	11	-22.6975897
-141.5	12	-22.6168083
-141.5	13	-22.5291693
-141.5	14	-22.4350361
-141.5	15	-22.3346874
-141.5	16	-22.2275935
-141.5	17	-22.1150054
-141.5	18	-21.9957513
-141.5	19	-21.8710446
-141.5	20	-21.7403108
-141.5	21	-21.6039258
-141.5	22	-21.4622887
-141.5	23	-21.3150194
-141.5	24	-21.1638554
-141.5	25	-21.0076026
-141	-25	-21.3479772
-141	-24	-21.5083696
-141	-23	-21.6634366
-141	-22	-21.8145904
-141	-21	-21.9599635
-141	-20	-22.0999592
-141	-19	-22.2341442
-141	-18	-22.3621656
-141	-17	-22.4845571
-141	-16	-22.6001823
-141	-15	-22.7100811
-141	-14	-22.8130934
-141	-13	-22.9097899
-141	-12	-22.9996790
-141	-11	-23.0826113
-141	-10	-23.1589760
-141	-9	-23.2278567
-141	-8	-23.2903014
-141	-7	-23.3451330
-141	-6	-23.3930400
-141	-5	-23.4335472
-141	-4	-23.4667352
-141	-3	-23.4927789
